"singer","element_id","word"
"Pink",1,"hey"
"Pink",1,"hey"
"Pink",1,"tryin"
"Pink",1,"hurt"
"Pink",1,"bad"
"Pink",1,"reconsider"
"Pink",1,"plan"
"Pink",1,"cuz"
"Pink",1,"kinda"
"Pink",1,"girl"
"Pink",1,"that'll"
"Pink",1,"lay"
"Pink",2,"push"
"Pink",2,"window"
"Pink",2,"run"
"Pink",2,"18"
"Pink",2,"wheeler"
"Pink",2,"truck"
"Pink",2,"fuck"
"Pink",2,"hang"
"Pink",2,"slave"
"Pink",2,"underground"
"Pink",2,"run"
"Pink",2,"18"
"Pink",2,"wheeler"
"Pink",4,"hey"
"Pink",4,"hey"
"Pink",4,"girl"
"Pink",4,"ready"
"Pink",4,"shield"
"Pink",4,"sword"
"Pink",4,"cuz"
"Pink",4,"time"
"Pink",4,"play"
"Pink",4,"games"
"Pink",4,"beautiful"
"Pink",4,"pull"
"Pink",4,"scar"
"Pink",4,"gonna"
"Pink",4,"feelings"
"Pink",4,"hurt"
"Pink",5,"push"
"Pink",5,"window"
"Pink",5,"run"
"Pink",5,"18"
"Pink",5,"wheeler"
"Pink",5,"truck"
"Pink",5,"fuck"
"Pink",5,"hang"
"Pink",5,"slave"
"Pink",5,"underground"
"Pink",5,"run"
"Pink",5,"18"
"Pink",5,"wheeler"
"Pink",6,"push"
"Pink",6,"window"
"Pink",6,"run"
"Pink",6,"18"
"Pink",6,"wheeler"
"Pink",6,"truck"
"Pink",6,"fuck"
"Pink",6,"hang"
"Pink",6,"slave"
"Pink",6,"underground"
"Pink",6,"run"
"Pink",6,"18"
"Pink",6,"wheeler"
"Pink",7,"waitin"
"Pink",7,"chain"
"Pink",7,"tryin"
"Pink",7,"short'change"
"Pink",7,"gonna"
"Pink",7,"break"
"Pink",8,"push"
"Pink",8,"window"
"Pink",8,"run"
"Pink",8,"18"
"Pink",8,"wheeler"
"Pink",8,"truck"
"Pink",8,"fuck"
"Pink",8,"hang"
"Pink",8,"slave"
"Pink",8,"underground"
"Pink",8,"run"
"Pink",8,"18"
"Pink",8,"wheeler"
"Pink",9,"bananas"
"Pink",9,"pijamas"
"Pink",9,"coming"
"Pink",9,"street"
"Pink",9,"bananas"
"Pink",9,"pijamas"
"Pink",9,"coming"
"Pink",9,"pairs"
"Pink",9,"bananas"
"Pink",9,"pijamas"
"Pink",9,"chasing"
"Pink",9,"nikki"
"Pink",9,"minaj"
"Pink",9,"tuesdays"
"Pink",9,"catch"
"Pink",9,"pillows"
"Pink",10,"morning"
"Pink",10,"wake"
"Pink",10,"lying"
"Pink",10,"time"
"Pink",10,"flirting"
"Pink",10,"girl"
"Pink",10,"thinking"
"Pink",11,"boy"
"Pink",11,"boy"
"Pink",11,"eyes"
"Pink",11,"boy"
"Pink",11,"boy"
"Pink",11,"realize"
"Pink",11,"boy"
"Pink",11,"boy"
"Pink",11,"eyes"
"Pink",11,"morning"
"Pink",11,"alright"
"Pink",12,"love"
"Pink",12,"cheat"
"Pink",12,"gonna"
"Pink",12,"decision"
"Pink",13,"cheat"
"Pink",13,"sexy"
"Pink",13,"lady"
"Pink",13,"hate"
"Pink",13,"leave"
"Pink",13,"love"
"Pink",13,"bits"
"Pink",14,"boy"
"Pink",14,"boy"
"Pink",14,"eyes"
"Pink",14,"boy"
"Pink",14,"boy"
"Pink",14,"realize"
"Pink",14,"boy"
"Pink",14,"boy"
"Pink",14,"eyes"
"Pink",14,"morning"
"Pink",14,"alright"
"Pink",15,"love"
"Pink",15,"cheat"
"Pink",15,"gonna"
"Pink",15,"decision"
"Pink",16,"home"
"Pink",16,"10"
"Pink",16,"pm"
"Pink",16,"eyes"
"Pink",16,"7"
"Pink",16,"bar"
"Pink",16,"respect"
"Pink",16,"lazy"
"Pink",16,"butt"
"Pink",16,"parents"
"Pink",16,"couch"
"Pink",16,"wanna"
"Pink",16,"beer"
"Pink",16,"handle"
"Pink",16,"touch"
"Pink",17,"love"
"Pink",17,"cheat"
"Pink",17,"gonna"
"Pink",17,"decision"
"Pink",18,"love"
"Pink",18,"cheat"
"Pink",18,"gonna"
"Pink",18,"decision"
"Pink",19,"van"
"Pink",19,"nathalie"
"Pink",19,"schepers"
"Pink",19,"kim"
"Pink",19,"vrijens"
"Pink",19,"en"
"Pink",19,"daisy"
"Pink",19,"maesen"
"Pink",20,"ching"
"Pink",20,"ching"
"Pink",20,"ching"
"Pink",20,"boooooooo"
"Pink",20,"ching"
"Pink",20,"ching"
"Pink",20,"ching"
"Pink",20,"boooooooo"
"Pink",21,"sing"
"Pink",21,"booooooo"
"Pink",21,"song"
"Pink",21,"yeah"
"Pink",21,"yeah"
"Pink",21,"yeah"
"Pink",22,"sing"
"Pink",23,"boooooooooooooooooooooooooooooooooooo"
"Pink",24,"nothin"
"Pink",24,"left"
"Pink",24,"standing"
"Pink",24,"shadow"
"Pink",24,"staring"
"Pink",24,"walls"
"Pink",24,"ohhh"
"Pink",24,"im"
"Pink",24,"broken"
"Pink",25,"feel"
"Pink",25,"breaking"
"Pink",25,"im"
"Pink",25,"falling"
"Pink",25,"falling"
"Pink",25,"im"
"Pink",25,"cold"
"Pink",25,"yeah"
"Pink",25,"im"
"Pink",25,"broken"
"Pink",25,"break"
"Pink",25,"broken"
"Pink",25,"fall"
"Pink",26,"yeah"
"Pink",26,"break"
"Pink",26,"broken"
"Pink",26,"fall"
"Pink",27,"home"
"Pink",27,"mama"
"Pink",27,"cuz"
"Pink",27,"proper"
"Pink",27,"shoulda"
"Pink",27,"fallin"
"Pink",27,"adore"
"Pink",27,"cuz"
"Pink",27,"thinkin"
"Pink",27,"bout"
"Pink",27,"home"
"Pink",27,"mama"
"Pink",27,"cuz"
"Pink",27,"proper"
"Pink",27,"shoulda"
"Pink",27,"fallin"
"Pink",27,"adore"
"Pink",27,"cuz"
"Pink",27,"thinkin"
"Pink",27,"bout"
"Pink",28,"why'd"
"Pink",28,"ya"
"Pink",28,"talk"
"Pink",28,"baby"
"Pink",28,"curious"
"Pink",28,"love"
"Pink",28,"love"
"Pink",28,"delirious"
"Pink",28,"front"
"Pink",28,"kiss"
"Pink",28,"play"
"Pink",28,"lady"
"Pink",28,"told"
"Pink",28,"love"
"Pink",28,"baby"
"Pink",28,"understand"
"Pink",28,"cuz"
"Pink",28,"happy"
"Pink",28,"heart"
"Pink",28,"feel"
"Pink",28,"baby"
"Pink",29,"repeat"
"Pink",30,"hell"
"Pink",30,"mind"
"Pink",30,"time"
"Pink",30,"undercover"
"Pink",30,"deal"
"Pink",30,"split"
"Pink",30,"real"
"Pink",30,"quit"
"Pink",30,"playin"
"Pink",30,"silly"
"Pink",30,"games"
"Pink",30,"love"
"Pink",30,"leave"
"Pink",30,"disagree"
"Pink",30,"feed"
"Pink",30,"care"
"Pink",30,"boo"
"Pink",30,"cuz"
"Pink",30,"love"
"Pink",31,"repeat"
"Pink",32,"playing"
"Pink",32,"fool"
"Pink",32,"cuz"
"Pink",32,"pink"
"Pink",32,"thang"
"Pink",32,"wanna"
"Pink",32,"pink"
"Pink",32,"thang"
"Pink",32,"mama"
"Pink",32,"gonna"
"Pink",32,"hafta"
"Pink",33,"repeat"
"Pink",33,"fade"
"Pink",34,"pink"
"Pink",34,"speaking"
"Pink",34,"afternoon"
"Pink",34,"ladies"
"Pink",34,"gentlemen"
"Pink",34,"pink"
"Pink",34,"airlines"
"Pink",34,"hope"
"Pink",34,"flight"
"Pink",34,"enjoyable"
"Pink",34,"flight"
"Pink",34,"attendants"
"Pink",34,"ensure"
"Pink",34,"ride"
"Pink",34,"pleasant"
"Pink",34,"seat"
"Pink",34,"tray"
"Pink",34,"tables"
"Pink",34,"upright"
"Pink",34,"lock"
"Pink",34,"position"
"Pink",34,"landing"
"Pink",34,"carry"
"Pink",34,"luggange"
"Pink",34,"stowed"
"Pink",34,"head"
"Pink",34,"compartment"
"Pink",34,"seat"
"Pink",34,"front"
"Pink",35,"verse1"
"Pink",35,"waiting"
"Pink",35,"ticket"
"Pink",35,"ride"
"Pink",35,"feeling"
"Pink",35,"top"
"Pink",35,"flying"
"Pink",35,"sky"
"Pink",35,"wanna"
"Pink",35,"cake"
"Pink",35,"wanna"
"Pink",35,"eat"
"Pink",35,"everybody's"
"Pink",35,"fingers"
"Pink",35,"damned"
"Pink",35,"damned"
"Pink",36,"riding"
"Pink",36,"whim"
"Pink",36,"connecting"
"Pink",36,"rendezvous"
"Pink",36,"jumping"
"Pink",36,"wings"
"Pink",36,"round"
"Pink",36,"circles"
"Pink",36,"catch22"
"Pink",36,"flying"
"Pink",36,"round"
"Pink",36,"circles"
"Pink",36,"catch22"
"Pink",36,"rocking"
"Pink",36,"round"
"Pink",36,"circles"
"Pink",36,"catch22"
"Pink",37,"pink"
"Pink",37,"speaking"
"Pink",37,"seated"
"Pink",37,"emergency"
"Pink",37,"exit"
"Pink",37,"aisle"
"Pink",37,"feel"
"Pink",37,"unable"
"Pink",37,"unwilling"
"Pink",37,"assist"
"Pink",37,"emergency"
"Pink",37,"notify"
"Pink",37,"flight"
"Pink",37,"attendant"
"Pink",37,"immediately"
"Pink",37,"electrical"
"Pink",37,"equipment"
"Pink",37,"including"
"Pink",37,"cell"
"Pink",37,"phones"
"Pink",37,"2"
"Pink",37,"pagers"
"Pink",37,"portable"
"Pink",37,"cd"
"Pink",37,"players"
"Pink",37,"laptops"
"Pink",37,"remain"
"Pink",37,"position"
"Pink",37,"pilot"
"Pink",37,"notifies"
"Pink",37,"safe"
"Pink",37,"flying"
"Pink",37,"altitude"
"Pink",37,"10,000ft"
"Pink",38,"verse2"
"Pink",38,"fix"
"Pink",38,"life"
"Pink",38,"trap"
"Pink",38,"searching"
"Pink",38,"cheese"
"Pink",38,"feel"
"Pink",38,"mighty"
"Pink",38,"mouse"
"Pink",38,"damned"
"Pink",38,"damned"
"Pink",38,"signs"
"Pink",38,"clue"
"Pink",39,"riding"
"Pink",39,"whim"
"Pink",39,"connecting"
"Pink",39,"rendezvous"
"Pink",39,"jumping"
"Pink",39,"wings"
"Pink",39,"round"
"Pink",39,"circles"
"Pink",39,"catch22"
"Pink",39,"flying"
"Pink",39,"round"
"Pink",39,"circles"
"Pink",39,"catch22"
"Pink",39,"rocking"
"Pink",39,"round"
"Pink",39,"circles"
"Pink",39,"catch22"
"Pink",40,"ride"
"Pink",40,"life"
"Pink",41,"riding"
"Pink",41,"whim"
"Pink",41,"connecting"
"Pink",41,"rendezvous"
"Pink",41,"jumping"
"Pink",41,"wings"
"Pink",41,"round"
"Pink",41,"circles"
"Pink",41,"catch22"
"Pink",41,"flying"
"Pink",41,"round"
"Pink",41,"circles"
"Pink",41,"catch22"
"Pink",42,"pink"
"Pink",42,"speaking"
"Pink",42,"realize"
"Pink",42,"choices"
"Pink",42,"behalf"
"Pink",42,"pink"
"Pink",42,"airlines"
"Pink",42,"thankyou"
"Pink",42,"flying"
"Pink",42,"hope"
"Pink",42,"wonderful"
"Pink",42,"stay"
"Pink",42,"destination"
"Pink",42,"remember"
"Pink",42,"careful"
"Pink",42,"retrieving"
"Pink",42,"items"
"Pink",42,"flight"
"Pink",42,"shifted"
"Pink",42,"fall"
"Pink",42,"neighbours"
"Pink",42,"head"
"Pink",42,"knock"
"Pink",42,"fuck"
"Pink",43,"riding"
"Pink",43,"whim"
"Pink",43,"connecting"
"Pink",43,"rendezvous"
"Pink",43,"jumping"
"Pink",43,"wings"
"Pink",43,"round"
"Pink",43,"circles"
"Pink",43,"catch22"
"Pink",44,"riding"
"Pink",44,"whim"
"Pink",44,"connecting"
"Pink",44,"rendezvous"
"Pink",44,"jumping"
"Pink",44,"wings"
"Pink",44,"round"
"Pink",44,"circles"
"Pink",44,"catch22"
"Pink",44,"flying"
"Pink",44,"round"
"Pink",44,"circles"
"Pink",44,"catch22"
"Pink",45,"pink"
"Pink",45,"speaking"
"Pink",45,"afternoon"
"Pink",45,"ladies"
"Pink",45,"gentlemen"
"Pink",45,"pink"
"Pink",45,"airlines"
"Pink",45,"hope"
"Pink",45,"flight"
"Pink",45,"enjoyable"
"Pink",45,"flight"
"Pink",45,"attendants"
"Pink",45,"ensure"
"Pink",45,"ride"
"Pink",45,"pleasant"
"Pink",45,"seat"
"Pink",45,"tray"
"Pink",45,"tables"
"Pink",45,"upright"
"Pink",45,"lock"
"Pink",45,"position"
"Pink",45,"landing"
"Pink",45,"carry"
"Pink",45,"luggange"
"Pink",45,"stowed"
"Pink",45,"head"
"Pink",45,"compartment"
"Pink",45,"seat"
"Pink",45,"front"
"Pink",46,"verse1"
"Pink",46,"waiting"
"Pink",46,"ticket"
"Pink",46,"ride"
"Pink",46,"feeling"
"Pink",46,"top"
"Pink",46,"flying"
"Pink",46,"sky"
"Pink",46,"wanna"
"Pink",46,"cake"
"Pink",46,"wanna"
"Pink",46,"eat"
"Pink",46,"everybody's"
"Pink",46,"fingers"
"Pink",46,"damned"
"Pink",46,"damned"
"Pink",47,"riding"
"Pink",47,"whim"
"Pink",47,"connecting"
"Pink",47,"rendezvous"
"Pink",47,"jumping"
"Pink",47,"wings"
"Pink",47,"round"
"Pink",47,"circles"
"Pink",47,"catch22"
"Pink",47,"flying"
"Pink",47,"round"
"Pink",47,"circles"
"Pink",47,"catch22"
"Pink",47,"rocking"
"Pink",47,"round"
"Pink",47,"circles"
"Pink",47,"catch22"
"Pink",48,"pink"
"Pink",48,"speaking"
"Pink",48,"seated"
"Pink",48,"emergency"
"Pink",48,"exit"
"Pink",48,"aisle"
"Pink",48,"feel"
"Pink",48,"unable"
"Pink",48,"unwilling"
"Pink",48,"assist"
"Pink",48,"emergency"
"Pink",48,"notify"
"Pink",48,"flight"
"Pink",48,"attendant"
"Pink",48,"immediately"
"Pink",48,"electrical"
"Pink",48,"equipment"
"Pink",48,"including"
"Pink",48,"cell"
"Pink",48,"phones"
"Pink",48,"2"
"Pink",48,"pagers"
"Pink",48,"portable"
"Pink",48,"cd"
"Pink",48,"players"
"Pink",48,"laptops"
"Pink",48,"remain"
"Pink",48,"position"
"Pink",48,"pilot"
"Pink",48,"notifies"
"Pink",48,"safe"
"Pink",48,"flying"
"Pink",48,"altitude"
"Pink",48,"10,000ft"
"Pink",49,"verse2"
"Pink",49,"fix"
"Pink",49,"life"
"Pink",49,"trap"
"Pink",49,"searching"
"Pink",49,"cheese"
"Pink",49,"feel"
"Pink",49,"mighty"
"Pink",49,"mouse"
"Pink",49,"damned"
"Pink",49,"damned"
"Pink",49,"signs"
"Pink",49,"clue"
"Pink",50,"riding"
"Pink",50,"whim"
"Pink",50,"connecting"
"Pink",50,"rendezvous"
"Pink",50,"jumping"
"Pink",50,"wings"
"Pink",50,"round"
"Pink",50,"circles"
"Pink",50,"catch22"
"Pink",50,"flying"
"Pink",50,"round"
"Pink",50,"circles"
"Pink",50,"catch22"
"Pink",50,"rocking"
"Pink",50,"round"
"Pink",50,"circles"
"Pink",50,"catch22"
"Pink",51,"ride"
"Pink",51,"life"
"Pink",52,"riding"
"Pink",52,"whim"
"Pink",52,"connecting"
"Pink",52,"rendezvous"
"Pink",52,"jumping"
"Pink",52,"wings"
"Pink",52,"round"
"Pink",52,"circles"
"Pink",52,"catch22"
"Pink",52,"flying"
"Pink",52,"round"
"Pink",52,"circles"
"Pink",52,"catch22"
"Pink",53,"pink"
"Pink",53,"speaking"
"Pink",53,"realize"
"Pink",53,"choices"
"Pink",53,"behalf"
"Pink",53,"pink"
"Pink",53,"airlines"
"Pink",53,"thankyou"
"Pink",53,"flying"
"Pink",53,"hope"
"Pink",53,"wonderful"
"Pink",53,"stay"
"Pink",53,"destination"
"Pink",53,"remember"
"Pink",53,"careful"
"Pink",53,"retrieving"
"Pink",53,"items"
"Pink",53,"flight"
"Pink",53,"shifted"
"Pink",53,"fall"
"Pink",53,"neighbours"
"Pink",53,"head"
"Pink",53,"knock"
"Pink",53,"fuck"
"Pink",54,"riding"
"Pink",54,"whim"
"Pink",54,"connecting"
"Pink",54,"rendezvous"
"Pink",54,"jumping"
"Pink",54,"wings"
"Pink",54,"round"
"Pink",54,"circles"
"Pink",54,"catch22"
"Pink",55,"riding"
"Pink",55,"whim"
"Pink",55,"connecting"
"Pink",55,"rendezvous"
"Pink",55,"jumping"
"Pink",55,"wings"
"Pink",55,"round"
"Pink",55,"circles"
"Pink",55,"catch22"
"Pink",55,"flying"
"Pink",55,"round"
"Pink",55,"circles"
"Pink",55,"catch22"
"Pink",56,"i’m"
"Pink",56,"rebound"
"Pink",56,"i’m"
"Pink",56,"i’m"
"Pink",56,"fixed"
"Pink",56,"band"
"Pink",56,"aid"
"Pink",56,"heartbreak"
"Pink",56,"pictures"
"Pink",56,"hand"
"Pink",57,"hold"
"Pink",57,"angel"
"Pink",57,"centerfold"
"Pink",57,"fantasy"
"Pink",57,"couldn’t"
"Pink",57,"control"
"Pink",57,"walked"
"Pink",57,"walked"
"Pink",57,"hold"
"Pink",57,"pretty"
"Pink",57,"paper"
"Pink",57,"doll"
"Pink",57,"couldn’t"
"Pink",57,"control"
"Pink",57,"walked"
"Pink",58,"flip"
"Pink",58,"i’m"
"Pink",58,"centerfold"
"Pink",58,"i’m"
"Pink",58,"gonna"
"Pink",58,"charm"
"Pink",58,"night"
"Pink",58,"night"
"Pink",58,"stick"
"Pink",58,"i’m"
"Pink",58,"centerfold"
"Pink",58,"we’re"
"Pink",58,"gonna"
"Pink",58,"hold"
"Pink",58,"tight"
"Pink",59,"i’m"
"Pink",59,"gonna"
"Pink",59,"hate"
"Pink",59,"til"
"Pink",59,"forget"
"Pink",59,"here’s"
"Pink",59,"sake"
"Pink",59,"left"
"Pink",59,"bathroom"
"Pink",59,"remind"
"Pink",59,"i’m"
"Pink",59,"you’ll"
"Pink",59,"close"
"Pink",60,"hold"
"Pink",60,"angel"
"Pink",60,"centerfold"
"Pink",60,"fantasy"
"Pink",60,"couldn’t"
"Pink",60,"control"
"Pink",60,"walked"
"Pink",60,"walked"
"Pink",60,"hold"
"Pink",60,"pretty"
"Pink",60,"paper"
"Pink",60,"doll"
"Pink",60,"couldn’t"
"Pink",60,"control"
"Pink",60,"walked"
"Pink",60,"walked"
"Pink",61,"flip"
"Pink",61,"i’m"
"Pink",61,"centerfold"
"Pink",61,"i’m"
"Pink",61,"gonna"
"Pink",61,"charm"
"Pink",61,"night"
"Pink",61,"night"
"Pink",61,"stick"
"Pink",61,"i’m"
"Pink",61,"centerfold"
"Pink",61,"we’re"
"Pink",61,"gonna"
"Pink",61,"hold"
"Pink",61,"tight"
"Pink",61,"hold"
"Pink",61,"tight"
"Pink",61,"flip"
"Pink",61,"i’m"
"Pink",61,"centerfold"
"Pink",61,"i’m"
"Pink",61,"gonna"
"Pink",61,"charm"
"Pink",61,"night"
"Pink",61,"night"
"Pink",61,"stick"
"Pink",61,"i’m"
"Pink",61,"centerfold"
"Pink",61,"we’re"
"Pink",61,"gonna"
"Pink",61,"hold"
"Pink",61,"tight"
"Pink",62,"coulda"
"Pink",62,"it’s"
"Pink",62,"shoulda"
"Pink",62,"crazy"
"Pink",62,"makes"
"Pink",62,"wanna"
"Pink",62,"change"
"Pink",62,"here’s"
"Pink",62,"image"
"Pink",62,"won’t"
"Pink",62,"forget"
"Pink",62,"life"
"Pink",62,"i’ll"
"Pink",62,"tease"
"Pink",62,"i’ll"
"Pink",62,"torment"
"Pink",62,"i’ll"
"Pink",62,"page"
"Pink",63,"hold"
"Pink",63,"angel"
"Pink",63,"centerfold"
"Pink",63,"fantasy"
"Pink",63,"couldn’t"
"Pink",63,"control"
"Pink",63,"walked"
"Pink",63,"yeah"
"Pink",63,"hold"
"Pink",63,"pretty"
"Pink",63,"paper"
"Pink",63,"doll"
"Pink",63,"couldn’t"
"Pink",63,"control"
"Pink",63,"walked"
"Pink",63,"walked"
"Pink",64,"flip"
"Pink",64,"i’m"
"Pink",64,"centerfold"
"Pink",64,"i’m"
"Pink",64,"gonna"
"Pink",64,"charm"
"Pink",64,"night"
"Pink",64,"night"
"Pink",64,"stick"
"Pink",64,"i’m"
"Pink",64,"centerfold"
"Pink",64,"we’re"
"Pink",64,"gonna"
"Pink",64,"hold"
"Pink",64,"tight"
"Pink",65,"conversations"
"Pink",65,"thirteen"
"Pink",65,"conversations"
"Pink",65,"thirteen"
"Pink",66,"angry"
"Pink",66,"world"
"Pink",66,"care"
"Pink",66,"lonely"
"Pink",66,"feel"
"Pink",66,"teachers"
"Pink",66,"guidance"
"Pink",66,"walk"
"Pink",66,"crying"
"Pink",66,"night"
"Pink",66,"home"
"Pink",67,"hold"
"Pink",67,"hand"
"Pink",67,"hug"
"Pink",67,"darling"
"Pink",67,"promise"
"Pink",67,"feel"
"Pink",67,"bad"
"Pink",67,"girl"
"Pink",67,"heartbroken"
"Pink",67,"thirteen"
"Pink",68,"laughing"
"Pink",68,"hiding"
"Pink",68,"god"
"Pink",68,"trick"
"Pink",68,"forget"
"Pink",68,"shell"
"Pink",68,"promise"
"Pink",68,"love"
"Pink",68,"fine"
"Pink",68,"grow"
"Pink",68,"time"
"Pink",69,"pain"
"Pink",69,"feel"
"Pink",69,"real"
"Pink",69,"asleep"
"Pink",69,"nightmare"
"Pink",69,"wake"
"Pink",69,"anytime"
"Pink",69,"lose"
"Pink",69,"passion"
"Pink",69,"fighter"
"Pink",69,"inside"
"Pink",69,"girl"
"Pink",69,"pissed"
"Pink",69,"complicated"
"Pink",69,"thirteen"
"Pink",70,"conversations"
"Pink",70,"thirteen"
"Pink",70,"conversations"
"Pink",70,"thirteen"
"Pink",71,"meet"
"Pink",71,"girl"
"Pink",71,"meet"
"Pink",71,"girl"
"Pink",71,"meet"
"Pink",71,"thirteen"
"Pink",72,"live"
"Pink",72,"life"
"Pink",72,"aeroplane"
"Pink",72,"free"
"Pink",72,"drinks"
"Pink",72,"day"
"Pink",72,"stewardess"
"Pink",73,"pressure"
"Pink",73,"mask"
"Pink",73,"head"
"Pink",73,"secure"
"Pink",73,"friend"
"Pink",74,"window"
"Pink",74,"sunshine"
"Pink",74,"construction"
"Pink",74,"destruction"
"Pink",74,"dying"
"Pink",74,"float"
"Pink",74,"clouds"
"Pink",74,"cell"
"Pink",74,"phone"
"Pink",74,"belong"
"Pink",75,"recline"
"Pink",75,"seat"
"Pink",75,"kick"
"Pink",75,"shoes"
"Pink",75,"lay"
"Pink",75,"worries"
"Pink",75,"crash"
"Pink",75,"burn"
"Pink",75,"crash"
"Pink",75,"burn"
"Pink",76,"lived"
"Pink",76,"life"
"Pink",76,"aeroplane"
"Pink",76,"pick"
"Pink",76,"friends"
"Pink",76,"drift"
"Pink",76,"citizens"
"Pink",76,"red"
"Pink",76,"blue"
"Pink",76,"divide"
"Pink",76,"leave"
"Pink",76,"world"
"Pink",76,"greed"
"Pink",76,"propaganda"
"Pink",76,"multiplies"
"Pink",77,"love"
"Pink",77,"love"
"Pink",77,"everwhere"
"Pink",77,"love"
"Pink",78,"recline"
"Pink",78,"seat"
"Pink",78,"kick"
"Pink",78,"shoes"
"Pink",78,"lay"
"Pink",78,"worries"
"Pink",78,"crash"
"Pink",78,"burn"
"Pink",78,"crash"
"Pink",78,"burn"
"Pink",79,"complications"
"Pink",79,"starring"
"Pink",79,"roles"
"Pink",79,"plenty"
"Pink",79,"crash"
"Pink",79,"burn"
"Pink",79,"crash"
"Pink",79,"burn"
"Pink",80,"love"
"Pink",80,"love"
"Pink",81,"raps"
"Pink",82,"recline"
"Pink",82,"seat"
"Pink",82,"kick"
"Pink",82,"shoes"
"Pink",82,"lay"
"Pink",82,"worries"
"Pink",82,"crash"
"Pink",82,"burn"
"Pink",82,"crash"
"Pink",82,"burn"
"Pink",83,"dear"
"Pink",83,"dear"
"Pink",83,"diary"
"Pink",83,"secrets"
"Pink",83,"cuz"
"Pink",83,"who'll"
"Pink",83,"dear"
"Pink",83,"dear"
"Pink",83,"diary"
"Pink",83,"secrets"
"Pink",83,"bad"
"Pink",83,"bad"
"Pink",83,"girl"
"Pink",83,"change"
"Pink",83,"wrong"
"Pink",83,"daddy's"
"Pink",83,"girl"
"Pink",83,"teach"
"Pink",83,"love"
"Pink",83,"leaves"
"Pink",84,"dear"
"Pink",84,"dear"
"Pink",84,"diary"
"Pink",84,"secrets"
"Pink",84,"cuz"
"Pink",84,"who'll"
"Pink",84,"dear"
"Pink",84,"dear"
"Pink",84,"diary"
"Pink",84,"secrets"
"Pink",85,"road"
"Pink",85,"bad"
"Pink",85,"choices"
"Pink",85,"world"
"Pink",85,"cradled"
"Pink",85,"hands"
"Pink",85,"understand"
"Pink",86,"dear"
"Pink",86,"dear"
"Pink",86,"diary"
"Pink",86,"secrets"
"Pink",86,"cuz"
"Pink",86,"who'll"
"Pink",86,"dear"
"Pink",86,"dear"
"Pink",86,"diary"
"Pink",86,"secrets"
"Pink",86,"bad"
"Pink",86,"bad"
"Pink",86,"girl"
"Pink",87,"learned"
"Pink",87,"lessons"
"Pink",87,"guardian"
"Pink",87,"angel"
"Pink",87,"tattooed"
"Pink",87,"shoulder"
"Pink",88,"watching"
"Pink",89,"dear"
"Pink",89,"dear"
"Pink",89,"diary"
"Pink",89,"secrets"
"Pink",89,"cuz"
"Pink",89,"who'll"
"Pink",89,"dear"
"Pink",89,"dear"
"Pink",89,"diary"
"Pink",89,"secrets"
"Pink",89,"bad"
"Pink",89,"bad"
"Pink",89,"girl"
"Pink",90,"dear"
"Pink",90,"dear"
"Pink",90,"diary"
"Pink",90,"secrets"
"Pink",90,"cuz"
"Pink",90,"who'll"
"Pink",90,"dear"
"Pink",90,"dear"
"Pink",90,"diary"
"Pink",90,"secrets"
"Pink",90,"bad"
"Pink",90,"bad"
"Pink",90,"girl"
"Pink",91,"bad"
"Pink",91,"bad"
"Pink",91,"girl"
"Pink",92,"dear"
"Pink",92,"president"
"Pink",92,"walk"
"Pink",92,"pretend"
"Pink",92,"people"
"Pink",92,"questions"
"Pink",92,"speak"
"Pink",92,"honestly"
"Pink",93,"feel"
"Pink",93,"homeless"
"Pink",93,"street"
"Pink",93,"pray"
"Pink",93,"night"
"Pink",93,"sleep"
"Pink",93,"feel"
"Pink",93,"mirror"
"Pink",93,"proud"
"Pink",94,"sleep"
"Pink",94,"rest"
"Pink",94,"cry"
"Pink",94,"dream"
"Pink",94,"mother"
"Pink",94,"chance"
"Pink",94,"goodbye"
"Pink",94,"walk"
"Pink",94,"head"
"Pink",94,"held"
"Pink",94,"eye"
"Pink",95,"dear"
"Pink",95,"president"
"Pink",95,"lonely"
"Pink",95,"boy"
"Pink",95,"lonely"
"Pink",95,"boy"
"Pink",95,"lonely"
"Pink",95,"boy"
"Pink",95,"child"
"Pink",95,"left"
"Pink",95,"dumb"
"Pink",95,"blind"
"Pink",95,"sitting"
"Pink",95,"cells"
"Pink",95,"pay"
"Pink",95,"road"
"Pink",95,"hell"
"Pink",96,"father"
"Pink",96,"daughter's"
"Pink",96,"rights"
"Pink",96,"father"
"Pink",96,"hate"
"Pink",96,"daughter"
"Pink",96,"gay"
"Pink",96,"imagine"
"Pink",96,"lady"
"Pink",96,"whiskey"
"Pink",96,"cocaine"
"Pink",97,"sleep"
"Pink",97,"rest"
"Pink",97,"cry"
"Pink",97,"dream"
"Pink",97,"mother"
"Pink",97,"chance"
"Pink",97,"goodbye"
"Pink",97,"walk"
"Pink",97,"head"
"Pink",97,"held"
"Pink",97,"eye"
"Pink",98,"bout"
"Pink",98,"hard"
"Pink",98,"minimum"
"Pink",98,"wage"
"Pink",98,"baby"
"Pink",98,"bout"
"Pink",98,"hard"
"Pink",98,"rebuilding"
"Pink",98,"house"
"Pink",98,"bombs"
"Pink",98,"bout"
"Pink",98,"hard"
"Pink",98,"building"
"Pink",98,"bed"
"Pink",98,"cardboard"
"Pink",98,"box"
"Pink",98,"bout"
"Pink",98,"hard"
"Pink",98,"hard"
